id,category_num
474879,
66001,
415749,
199987,
49043,
352667,
162945,
225859,
309832,
66991,
481275,
337997,
345012,
389535,
406876,
10428,
367491,
477317,
252897,
341440,
269563,
396131,
359422,
117626,
320664,
412940,
40778,
410944,
118683,
202081,
279934,
467687,
130480,
415354,
390320,
341572,
102078,
287000,
211341,
130706,
244183,
288896,
234891,
22265,
194557,
126178,
45859,
29951,
13905,
294390,
322093,
27602,
466555,
186292,
72083,
149115,
393365,
277171,
4859,
337980,
119865,
135001,
186858,
158371,
310059,
285784,
187490,
187380,
171472,
375549,
146342,
247499,
408484,
237311,
34746,
482179,
252304,
270947,
244702,
236297,
3830,
143525,
341858,
391391,
418951,
165682,
120506,
477464,
161344,
253197,
239727,
121999,
173144,
332594,
204166,
179581,
110684,
273402,
384498,
170187,
89031,
210173,
361191,
229923,
260839,
95718,
328548,
189404,
45426,
243892,
148237,
308080,
218857,
74746,
383696,
465173,
374113,
142159,
28832,
414808,
312771,
29701,
124060,
65944,
332209,
227456,
104444,
54714,
329446,
209365,
169174,
76160,
433665,
214207,
92590,
399383,
149463,
290113,
262188,
86340,
48671,
65668,
286438,
176182,
169912,
39144,
307382,
188105,
127670,
92504,
319223,
7971,
340529,
131391,
116935,
17750,
284625,
89575,
235820,
332459,
362152,
229304,
269047,
37362,
218954,
347168,
436959,
104046,
46139,
309625,
40429,
220570,
85237,
63343,
431856,
114955,
208729,
311845,
222364,
169036,
470487,
374769,
190847,
62614,
468561,
439348,
451254,
39304,
347939,
196608,
136451,
225569,
262742,
312747,
32981,
437849,
19699,
397194,
360361,
240999,
104640,
35785,
238740,
369141,
145194,
347482,
273150,
176324,
212331,
51708,
486183,
460072,
303297,
251880,
400780,
361660,
224870,
378649,
456843,
283110,
83452,
471137,
438369,
452505,
10947,
69605,
155399,
368314,
457691,
195027,
280450,
107345,
55747,
110075,
115273,
413660,
245354,
193648,
177786,
288152,
123675,
4442,
211456,
122481,
141629,
18913,
475284,
366895,
372072,
96438,
320691,
180079,
245829,
75498,
247675,
107380,
304103,
366940,
148406,
244360,
115558,
460078,
434550,
82643,
376557,
264949,
311588,
413604,
6348,
106192,
332849,
162702,
110180,
455671,
50830,
201086,
140180,
253249,
202619,
159148,
46301,
304033,
226006,
439803,
100859,
91840,
457333,
96452,
381163,
198526,
273561,
461323,
278913,
291507,
296319,
465707,
18515,
468772,
249498,
353849,
141862,
33503,
165949,
303961,
457342,
329025,
386671,
406168,
53862,
446611,
261198,
485886,
475347,
95642,
7646,
437382,
268609,
3303,
365136,
402391,
291435,
462182,
190155,
345851,
403056,
144755,
208477,
130818,
162361,
484590,
176815,
198383,
389653,
166807,
198282,
182686,
248144,
73572,
66072,
310534,
202310,
5187,
406394,
62025,
29450,
473122,
49935,
8948,
372485,
97499,
385328,
198700,
425938,
440589,
180436,
45062,
341092,
53904,
298680,
58718,
324983,
358854,
476005,
365413,
475189,
341896,
446867,
442829,
352961,
43433,
53189,
21094,
484475,
228790,
141719,
242861,
295817,
196652,
210940,
459304,
295701,
288702,
369880,
272488,
133857,
412386,
205815,
109052,
463416,
327062,
239028,
448872,
209910,
97258,
121104,
25660,
72875,
376454,
157607,
241846,
241375,
290998,
351839,
95134,
428224,
86117,
2918,
166790,
121835,
265743,
165524,
307710,
35395,
374737,
469777,
4335,
50506,
36388,
31184,
361459,
89448,
71176,
291455,
411770,
369844,
420802,
224298,
41237,
153001,
279099,
20167,
266940,
462564,
24235,
283509,
386111,
394811,
237451,
440474,
301505,
155350,
146940,
202695,
222872,
2054,
371294,
30812,
314698,
241252,
378033,
95028,
69392,
135783,
236698,
49539,
150074,
90452,
56056,
114094,
226117,
465466,
43163,
324444,
84953,
278576,
284850,
448128,
81338,
265677,
483077,
247388,
3390,
412592,
424388,
292177,
9137,
194836,
465392,
317913,
129282,
156669,
206229,
109450,
359531,
159211,
159424,
312611,
400204,
362982,
316768,
213992,
141673,
57381,
448427,
260345,
239475,
79743,
306466,
244658,
374776,
62282,
111470,
87914,
342520,
11001,
223585,
199761,
303349,
360907,
58285,
183035,
441148,
224741,
362923,
30488,
288411,
322686,
360347,
72005,
226299,
143320,
137193,
393883,
272831,
193857,
386430,
420334,
403745,
19652,
473363,
87800,
161686,
452360,
239183,
252703,
427343,
315544,
202142,
225221,
197611,
426011,
82998,
106895,
468396,
473230,
485857,
474836,
470482,
69856,
44505,
401875,
30963,
310233,
284160,
90173,
225662,
43372,
9269,
459023,
250713,
80420,
274136,
363025,
234379,
361466,
59056,
60866,
429265,
418085,
404282,
75205,
475035,
33808,
194422,
390021,
53950,
172356,
245888,
276823,
352766,
369504,
54428,
422281,
430434,
298805,
482759,
312210,
289123,
67166,
296179,
157528,
164913,
104383,
68745,
151987,
29133,
383710,
182733,
345194,
138488,
108659,
224627,
430452,
439072,
203572,
202211,
4154,
344080,
336571,
129136,
55755,
142831,
52581,
166078,
356840,
477004,
215752,
266476,
439059,
222976,
396255,
411239,
405890,
424401,
342777,
140793,
394997,
230890,
152930,
253654,
16238,
382074,
431290,
472678,
256355,
206731,
203872,
207902,
8634,
107745,
352292,
102551,
238862,
354440,
247120,
250315,
286241,
483488,
33093,
414296,
410642,
327921,
318240,
412566,
47832,
383650,
253287,
454719,
357198,
407087,
316824,
236270,
248763,
478926,
94205,
244408,
15533,
123210,
91602,
191154,
158085,
414715,
56163,
409499,
227639,
72759,
254228,
96494,
931,
282400,
372436,
128593,
421147,
414042,
197213,
73497,
334428,
120767,
364250,
254227,
307844,
393847,
476287,
146915,
130029,
381510,
390286,
164678,
259926,
52620,
257681,
53477,
439245,
247980,
218805,
424206,
346652,
480347,
74757,
239049,
202224,
472111,
210560,
97802,
32893,
92869,
418760,
279664,
57941,
424548,
138501,
298168,
75769,
357975,
189282,
450162,
51728,
128705,
108091,
244233,
3418,
51568,
312820,
439489,
109646,
125127,
268644,
170727,
292649,
116340,
398860,
309162,
444736,
30918,
327624,
451032,
165642,
41669,
227804,
963,
117950,
139422,
391825,
447482,
470831,
329921,
463670,
175993,
337680,
329651,
124119,
276146,
118078,
370814,
196595,
51224,
207249,
262613,
288528,
60313,
334099,
451229,
407994,
75018,
65619,
303848,
382937,
168039,
365767,
8398,
346397,
89236,
391775,
350592,
181953,
485942,
83877,
83737,
351874,
245589,
354815,
121442,
151725,
62862,
343212,
303038,
85593,
38854,
214073,
285462,
91696,
189571,
140370,
258274,
209591,
73794,
194336,
380403,
399775,
365194,
314178,
8034,
338145,
186385,
371753,
247778,
483469,
219468,
377028,
472999,
361454,
378132,
201583,
361524,
270238,
227045,
89964,
195051,
338467,
484276,
44109,
455680,
135307,
209199,
226354,
372532,
192734,
216115,
305991,
477452,
60387,
471912,
366821,
271643,
38893,
338146,
168191,
399609,
453050,
477231,
244685,
159434,
120670,
387524,
411616,
294557,
12915,
336620,
382340,
480144,
126184,
140721,
434895,
82084,
110550,
120741,
434372,
16363,
40437,
354626,
147157,
112116,
228006,
267180,
359250,
167514,
422179,
325055,
189152,
448967,
127598,
21418,
5003,
269758,
377974,
305176,
414890,
382198,
78779,
202736,
83880,
104745,
181672,
476783,
293836,
388153,
71691,
267642,
403888,
88298,
75117,
313249,
311622,
172143,
357098,
120379,
126481,
470690,
132791,
242644,
216577,
424220,
271035,
179544,
382054,
78789,
457728,
92166,
360877,
208260,
479890,
216040,
136310,
408615,
10796,
417142,
353732,
384688,
468939,
158176,
90249,
446656,
69543,
447373,
267444,
249734,
160618,
109071,
344962,
212847,
75849,
311288,
459356,
30656,
144330,
98398,
80375,
95304,
304211,
99112,
380304,
339643,
49897,
385220,
379756,
105939,
230921,
60973,
6812,
299153,
451123,
77620,
84937,
450349,
227358,
270554,
185407,
254575,
349197,
474149,
296904,
247353,
120023,
397759,
239272,
9763,
473869,
53753,
379099,
167003,
176782,
463067,
355519,
213775,
86943,
6550,
276316,
10798,
102815,
137775,
365037,
17449,
169206,
295456,
86067,
362607,
429471,
473389,
97779,
329131,
35951,
267870,
134446,
369218,
339527,
391346,
427240,
91223,
289212,
10781,
185498,
28704,
254343,
1041,
209024,
158032,
131591,
457854,
60315,
193035,
58426,
270697,
360886,
11749,
224907,
239114,
308781,
207635,
221938,
23393,
456875,
411979,
432185,
477634,
83608,
147191,
69134,
421745,
242825,
319150,
178277,
301130,
202021,
386183,
430534,
146144,
335182,
358830,
420632,
305375,
406233,
333714,
105740,
234531,
86748,
65428,
276519,
482993,
177070,
370935,
347940,
43560,
53605,
366384,
21743,
141189,
125416,
195954,
75894,
208187,
176797,
151975,
269340,
293316,
241500,
120705,
284839,
135395,
186118,
331397,
479078,
368785,
48480,
396469,
371829,
393274,
210409,
143469,
197892,
255156,
390516,
377045,
234006,
378522,
30380,
41174,
310764,
377557,
144251,
282269,
82778,
297725,
240624,
207660,
219390,
372481,
362728,
309797,
256654,
335208,
381495,
45001,
397069,
461055,
465815,
49069,
400290,
371604,
206917,
4369,
362958,
283775,
280795,
179559,
297494,
98518,
230276,
463635,
69947,
426841,
158531,
33036,
295712,
133097,
86119,
337960,
346393,
170010,
281155,
313839,
14541,
210148,
419005,
402641,
80856,
308851,
144492,
152611,
174824,
45641,
28270,
406657,
355756,
427462,
180619,
385495,
267538,
398315,
196285,
433653,
37757,
445344,
212496,
472795,
103439,
294136,
459288,
189460,
50310,
272936,
146806,
450954,
27357,
195632,
448150,
451462,
380029,
72798,
395220,
286529,
253027,
396675,
459298,
267846,
326327,
31530,
159646,
465409,
70602,
427314,
51834,
162110,
28226,
438067,
110377,
322614,
380463,
313633,
77675,
346914,
185458,
174618,
39118,
120394,
377633,
364566,
473428,
466504,
306360,
430863,
173131,
59503,
390982,
128250,
439808,
304198,
419345,
284679,
388966,
306342,
150846,
466317,
71914,
164755,
170183,
284787,
188914,
49178,
348531,
264416,
424238,
10269,
22206,
317296,
172229,
169760,
264474,
42887,
417124,
484658,
243795,
88207,
470156,
125521,
459592,
213140,
187658,
447741,
272323,
65986,
123567,
218169,
240357,
15202,
380665,
466435,
252028,
217117,
143441,
259553,
465773,
6610,
59894,
452301,
19324,
373482,
24231,
466285,
320098,
428044,
241239,
381709,
307328,
269689,
326013,
124857,
375928,
297057,
269527,
24818,
56029,
116372,
303557,
227817,
142622,
51908,
484514,
58019,
451681,
387801,
441216,
332708,
364377,
58768,
117810,
115887,
274827,
229750,
246874,
69369,
69489,
235726,
6259,
54942,
372968,
391649,
428865,
342897,
422578,
406992,
198240,
325108,
187875,
461888,
438421,
194380,
486713,
160920,
11481,
145852,
361123,
202504,
364765,
236973,
28568,
346516,
252353,
179703,
39734,
276702,
250280,
120839,
110154,
34706,
111539,
36631,
138400,
375693,
276212,
123185,
132137,
469671,
336986,
93038,
422026,
214522,
427415,
192273,
445060,
398128,
217284,
132340,
274801,
372671,
200082,
471183,
322878,
50455,
373142,
83525,
186401,
60018,
420452,
469294,
66462,
388607,
14154,
29136,
130827,
94646,
139080,
77809,
268423,
341929,
216321,
300318,
136875,
478013,
323636,
40201,
102534,
369378,
49150,
195314,
395651,
476043,
168292,
272656,
167953,
298692,
230571,
262245,
76504,
309603,
251275,
132291,
11077,
285277,
212122,
437283,
243815,
73334,
406005,
386257,
93114,
329708,
51158,
385184,
56615,
181886,
22623,
368041,
271065,
27020,
441557,
207826,
461809,
7501,
225840,
111142,
76031,
480932,
139098,
138214,
73695,
48574,
177050,
121781,
119071,
368698,
185021,
75107,
229677,
163317,
386056,
315983,
141680,
314907,
310182,
145716,
166111,
324133,
483938,
76538,
154298,
39992,
265708,
77313,
236690,
89044,
212599,
61501,
408264,
161314,
56406,
72708,
56562,
377881,
319896,
189009,
27925,
168704,
54306,
230298,
66465,
118880,
59663,
166657,
335713,
316186,
124376,
40365,
24190,
463878,
251622,
170414,
298452,
58647,
431560,
209452,
112132,
342615,
478348,
385000,
386998,
233687,
23985,
281287,
355801,
298103,
262440,
35112,
303487,
272892,
334152,
367494,
177166,
8078,
427376,
335490,
65898,
256800,
254453,
280526,
341426,
7937,
89612,
6768,
334659,
393548,
41169,
57081,
173646,
333870,
264796,
30880,
152735,
462495,
42164,
39319,
155219,
42724,
302265,
352697,
145571,
162888,
457893,
387400,
62098,
175599,
137485,
387964,
237654,
47198,
267525,
219177,
91828,
435988,
332530,
328239,
37330,
159352,
144299,
485872,
265529,
116724,
286658,
208572,
366929,
21417,
477204,
170366,
62225,
55018,
390158,
485826,
199563,
10597,
225581,
226496,
124938,
178574,
241790,
267402,
72937,
319716,
153492,
241264,
272315,
64196,
206652,
381996,
205908,
81646,
225738,
393755,
322302,
324971,
280160,
40488,
133656,
356873,
112259,
54676,
169557,
328722,
271744,
217742,
16147,
239607,
83460,
186612,
71827,
276903,
6285,
452444,
139520,
63460,
103156,
161045,
301655,
74379,
76934,
55717,
404969,
419441,
469873,
398835,
457928,
190544,
268482,
415990,
329965,
147986,
199301,
309281,
237578,
306124,
117617,
220371,
112331,
237396,
92128,
338719,
101810,
208856,
371615,
238020,
372866,
358709,
382673,
57890,
179720,
277593,
345989,
413430,
317339,
296495,
117188,
449824,
346575,
219169,
404998,
208355,
219517,
43983,
406947,
409228,
109560,
48230,
391999,
103012,
190917,
385360,
172095,
297346,
445571,
186930,
299683,
99131,
47426,
305429,
248734,
99379,
275660,
284163,
463392,
143183,
445764,
331394,
28369,
45559,
420666,
172977,
374837,
440778,
270523,
117557,
101917,
14755,
384416,
197405,
481227,
336379,
381202,
241232,
335663,
169914,
160096,
447591,
431138,
231416,
486210,
217588,
176162,
111518,
337982,
15443,
455840,
112639,
261800,
197023,
162707,
112893,
11448,
276331,
233682,
432521,
206822,
205592,
368581,
157862,
416305,
367641,
84551,
151843,
243142,
8851,
157620,
457624,
380976,
23859,
402343,
165953,
259387,
168946,
54210,
52812,
271400,
307905,
456312,
453483,
459800,
382392,
487454,
126677,
127985,
374052,
63393,
84380,
124585,
435057,
259135,
352386,
108903,
73407,
443388,
187738,
115080,
72303,
433945,
34809,
89445,
367674,
252379,
312969,
165595,
375234,
295780,
34401,
344735,
311915,
367052,
269269,
50130,
11183,
324016,
389929,
418477,
442189,
327355,
328656,
266477,
303657,
465202,
144609,
368170,
43757,
407171,
401340,
352874,
433046,
225899,
73147,
39970,
438337,
364119,
372698,
119093,
226445,
5419,
109275,
63837,
365904,
351556,
332752,
23460,
3350,
48322,
167204,
409420,
174015,
244855,
369286,
293223,
441604,
160449,
385350,
74616,
2357,
38029,
12838,
274669,
255189,
207084,
190493,
239840,
135244,
150175,
165969,
344389,
126147,
171641,
153979,
303070,
401026,
261816,
125163,
55533,
78652,
272516,
97572,
452399,
366655,
179772,
368113,
60845,
423764,
404546,
290628,
4529,
469219,
435047,
478642,
67069,
340473,
299314,
247403,
227932,
54001,
125617,
144052,
79058,
142177,
416112,
225620,
5718,
318025,
273992,
118109,
139169,
256789,
131793,
39682,
91802,
159787,
397722,
255098,
35052,
51860,
449886,
286960,
119818,
189769,
128803,
291438,
223335,
312710,
321123,
392174,
312857,
33589,
133437,
55583,
114364,
337171,
230991,
283597,
205413,
210225,
481115,
13958,
16583,
100852,
432026,
263970,
322144,
55846,
162448,
403326,
476178,
166101,
409169,
232002,
194477,
334376,
166238,
203850,
440553,
283937,
370951,
251759,
275251,
219281,
93298,
251363,
371701,
122231,
48721,
163793,
182498,
203582,
265702,
235098,
129537,
252969,
265407,
359816,
106098,
202882,
325836,
6121,
175868,
24001,
79915,
464121,
325752,
471275,
275326,
341437,
280302,
291085,
179514,
266341,
99962,
227838,
379093,
151847,
159682,
380935,
383105,
269195,
138150,
371222,
291569,
399066,
294410,
461329,
274042,
62861,
11322,
326298,
40574,
172965,
129756,
386206,
446011,
113582,
64001,
59567,
200118,
15541,
148180,
8186,
165062,
260219,
283618,
15080,
152094,
151217,
351306,
159129,
412611,
426536,
349369,
111370,
3450,
34524,
152859,
54052,
318427,
327739,
185997,
444673,
445109,
68025,
116355,
283026,
421367,
150930,
381165,
481326,
315922,
351027,
253895,
317304,
267838,
127827,
367456,
335272,
289708,
31742,
379806,
215938,
198605,
466657,
197036,
409349,
204222,
290061,
278782,
292116,
275229,
277275,
437235,
415308,
86862,
115455,
62435,
285830,
248917,
416414,
143449,
126473,
271699,
58223,
341544,
358353,
64053,
165329,
146305,
469313,
423430,
124670,
148511,
256477,
295310,
184510,
168516,
118382,
416184,
414814,
172607,
91261,
254796,
241429,
210818,
159357,
155851,
81152,
185581,
352826,
363925,
33627,
435541,
206408,
389844,
472867,
180599,
229067,
184920,
310791,
59501,
87141,
49958,
220382,
305397,
185146,
70646,
129399,
166359,
37731,
328482,
293864,
171439,
234114,
45910,
365043,
145202,
33091,
347490,
239420,
365778,
401267,
248530,
483730,
21105,
414732,
352536,
330495,
389335,
17405,
94853,
68906,
237995,
209522,
103936,
389852,
233298,
285450,
123188,
357247,
296651,
148488,
431332,
313217,
364735,
426265,
372874,
117876,
407765,
41988,
49755,
61362,
209159,
316052,
91395,
448546,
388782,
359805,
297038,
65549,
88775,
377022,
155077,
161622,
22172,
361148,
6172,
221555,
460877,
469664,
324254,
172710,
381237,
296706,
166380,
196076,
20146,
476431,
407039,
202655,
341330,
477316,
154793,
305391,
175508,
255992,
210802,
288273,
431459,
277144,
82215,
136682,
300592,
280127,
432937,
388032,
460109,
482360,
204496,
180450,
211764,
198104,
370251,
274765,
85314,
442686,
141955,
390095,
176124,
7774,
258047,
200345,
266939,
212807,
36873,
171560,
221948,
65807,
252939,
36044,
66246,
277365,
476087,
230984,
288944,
421356,
321807,
388894,
277949,
344560,
308039,
177538,
262840,
476276,
447857,
26622,
57631,
59993,
331009,
17344,
383130,
484967,
175717,
448749,
470317,
18808,
166223,
2161,
353490,
441232,
318439,
118248,
453957,
100861,
209811,
308994,
328320,
115340,
31192,
381250,
195484,
318330,
416367,
460637,
46806,
213478,
280290,
417416,
182976,
44589,
105723,
175136,
74218,
358442,
438856,
172317,
278956,
79452,
128180,
2813,
60111,
41755,
117126,
460166,
76385,
273600,
256291,
218534,
164707,
186672,
316355,
454408,
123614,
131087,
134647,
216723,
228077,
442863,
246442,
99915,
63345,
390028,
332187,
59646,
207770,
81515,
328743,
425396,
399032,
230463,
239468,
27985,
147813,
136031,
135771,
63200,
279918,
62263,
261705,
27347,
98751,
241553,
227942,
211324,
97407,
47672,
338172,
144091,
427618,
469998,
78212,
215863,
373705,
243203,
19262,
398458,
338211,
181018,
326409,
303016,
249729,
428885,
195909,
5295,
82283,
103139,
431437,
233572,
430814,
206586,
370052,
404569,
364815,
424730,
468888,
39365,
277335,
25604,
106655,
368937,
38208,
296235,
197167,
8228,
314834,
177777,
111563,
111280,
277796,
364106,
306,
296055,
337772,
67120,
487647,
113102,
339092,
460445,
445091,
453619,
182850,
261039,
77971,
59643,
143498,
177264,
244843,
314264,
112534,
50166,
12215,
400897,
169791,
20187,
144893,
104919,
368044,
16209,
57688,
106099,
321247,
233159,
304946,
215588,
195296,
367092,
254288,
464779,
155543,
42325,
120400,
452967,
341286,
460274,
311073,
64293,
75686,
463397,
408100,
37244,
229883,
235355,
41203,
420274,
100405,
45165,
261222,
174596,
125745,
331233,
263431,
3777,
133561,
63917,
137755,
447836,
473970,
432402,
229830,
341018,
331733,
14827,
404756,
418442,
26553,
367601,
129821,
484450,
446481,
354186,
430725,
402322,
399039,
46921,
199793,
166989,
446159,
433394,
454377,
231771,
390332,
97564,
243072,
163849,
289340,
466237,
274698,
248359,
313264,
401903,
195702,
239056,
42020,
215617,
306753,
44920,
476699,
449723,
309333,
345306,
268396,
375635,
369552,
90319,
43191,
109290,
8041,
323994,
200309,
113705,
190409,
109897,
128002,
67648,
264477,
215382,
173148,
144523,
240710,
46814,
350200,
96952,
229950,
247220,
92127,
420634,
140026,
475758,
392462,
420621,
45558,
406160,
477868,
106595,
114997,
217149,
252976,
469634,
84901,
314242,
41514,
32803,
70463,
414860,
319666,
188541,
428572,
308879,
145977,
72518,
136713,
462821,
278228,
308140,
423021,
131006,
60202,
360502,
213042,
296597,
274262,
92790,
279775,
17156,
424984,
193138,
169499,
355467,
222885,
4235,
167498,
311352,
199499,
18,
220578,
270982,
234827,
447915,
390950,
368951,
304348,
77539,
61025,
408801,
41150,
311064,
102321,
460232,
72744,
360091,
107037,
407197,
377434,
44340,
371380,
320328,
312694,
94319,
343336,
88335,
462497,
194793,
220123,
101823,
289523,
446539,
74155,
319731,
474449,
483339,
119891,
272173,
80755,
160965,
473635,
364921,
136689,
327049,
395036,
438799,
329394,
162974,
327855,
339669,
97535,
89393,
435908,
92394,
134782,
22348,
383785,
107119,
183539,
397229,
102505,
360867,
32958,
64098,
424324,
386732,
279161,
402130,
137563,
121444,
44923,
248934,
116676,
248294,
427730,
348090,
17908,
200793,
393132,
474298,
394665,
280815,
347452,
91744,
162430,
332903,
376886,
80390,
371091,
396871,
94131,
157004,
344272,
382664,
131574,
373710,
377225,
146419,
35846,
101694,
243598,
251619,
204788,
468440,
121562,
346956,
462381,
253807,
388314,
330785,
2025,
381140,
46025,
91320,
300562,
454846,
374855,
247209,
475710,
206813,
226746,
137756,
21837,
157055,
405614,
136260,
424942,
196467,
429509,
305380,
201979,
18706,
440927,
122838,
363583,
284492,
114029,
118979,
67378,
180484,
386466,
61502,
358464,
19061,
145536,
16328,
132797,
331623,
134749,
236240,
59540,
45150,
292246,
385891,
334136,
272380,
387058,
280472,
279255,
343604,
365446,
440217,
269027,
76984,
56013,
323880,
6560,
366862,
18570,
134983,
169238,
413897,
431478,
267569,
224545,
266338,
56963,
333008,
382610,
62991,
247383,
318616,
60279,
418999,
421942,
322138,
396904,
321313,
263323,
99400,
51944,
272489,
482904,
39482,
272109,
371246,
467501,
246021,
399676,
211077,
333393,
313752,
466188,
364850,
70558,
364707,
208866,
331876,
129934,
332124,
424912,
172873,
9240,
475385,
312847,
92189,
385915,
118682,
103220,
185081,
464468,
96708,
299539,
293810,
425991,
1759,
366646,
461821,
434232,
107280,
265348,
407946,
161114,
154400,
361458,
67913,
329402,
433459,
204089,
222222,
353622,
248793,
180120,
68275,
360646,
61506,
50161,
274031,
82514,
470271,
382788,
33581,
442292,
191319,
187860,
102772,
421178,
376977,
328360,
142343,
131916,
142255,
124257,
211557,
56397,
477194,
180056,
49829,
394724,
427311,
81617,
437192,
4855,
479686,
149011,
177480,
468091,
18723,
85902,
122281,
412236,
181380,
334236,
107343,
81516,
134996,
38002,
179378,
441407,
128021,
179050,
334943,
83892,
95443,
393264,
460022,
302882,
460795,
389200,
98373,
431549,
383080,
83662,
467879,
393671,
186724,
76861,
63447,
369319,
352468,
444208,
119038,
143698,
228179,
287983,
157887,
66432,
64243,
250770,
41003,
219310,
149613,
265460,
97990,
353174,
325798,
416319,
441775,
413870,
63790,
133800,
130901,
174951,
413357,
468822,
263939,
223753,
442426,
312619,
170647,
26678,
119305,
217131,
165876,
260793,
431581,
410533,
473429,
347439,
385144,
19665,
182747,
444468,
95761,
325628,
180347,
418854,
393095,
476856,
291784,
36210,
8137,
234917,
139606,
4407,
395975,
461639,
446155,
132830,
176412,
423426,
92388,
204768,
43065,
67150,
410750,
165618,
33880,
407069,
215357,
180564,
356302,
326563,
348788,
253687,
455794,
414637,
53550,
48319,
51274,
430188,
406393,
439343,
389974,
200928,
167433,
86109,
226301,
279951,
256082,
457816,
102791,
241900,
129562,
421423,
12459,
85951,
304499,
306223,
139438,
482496,
169567,
296573,
388129,
72521,
355088,
66300,
127571,
466833,
232559,
482024,
324420,
168354,
244504,
239957,
92577,
451713,
219275,
320931,
328633,
75287,
266023,
476896,
372228,
142971,
43854,
235236,
447610,
2763,
354134,
42422,
242556,
425435,
385005,
157118,
2988,
235024,
330457,
53006,
184353,
254751,
430497,
111321,
146117,
472230,
22054,
345156,
82440,
6346,
447495,
468684,
223073,
416300,
349808,
32251,
288462,
162923,
443344,
72662,
90407,
454937,
455648,
248299,
453744,
468936,
403788,
278947,
338062,
128632,
229014,
149742,
353217,
440689,
294226,
410503,
462039,
136074,
1278,
197126,
168906,
219871,
110333,
248445,
128209,
285992,
146023,
87229,
69264,
154378,
440411,
343761,
301176,
384784,
157499,
427607,
55171,
471802,
208281,
384350,
385529,
231739,
467218,
273456,
136092,
323674,
57177,
119665,
333958,
94031,
31724,
463255,
141051,
77741,
167859,
326035,
225314,
98417,
485966,
10511,
86404,
371002,
196121,
243307,
420390,
205245,
40024,
310458,
68911,
442811,
335931,
479477,
143367,
416485,
360038,
487177,
250790,
312480,
103597,
260375,
269446,
460150,
236990,
257437,
297105,
31346,
22279,
101360,
161140,
482189,
457560,
272835,
356667,
48862,
87408,
475642,
179605,
43494,
97275,
419154,
435379,
337896,
56072,
295211,
127111,
8006,
271766,
458172,
19100,
75161,
223921,
221690,
112505,
122147,
182561,
373208,
357499,
136276,
72229,
159707,
123172,
34028,
68692,
117793,
22893,
99789,
37998,
200811,
6645,
207807,
338435,
69882,
44185,
74810,
228104,
53154,
325698,
80436,
437169,
425107,
189389,
130799,
293085,
218255,
26314,
229494,
24273,
154058,
431328,
439672,
332538,
464890,
121854,
43052,
6112,
393949,
184574,
326509,
72275,
47104,
201451,
308985,
21904,
488036,
73803,
327279,
329310,
306284,
346963,
30165,
125070,
133002,
358027,
89771,
482241,
235406,
345549,
359875,
123991,
15774,
223347,
100499,
308351,
408699,
278673,
327408,
213607,
66048,
234663,
99061,
240071,
75809,
438296,
95630,
65149,
364083,
288992,
53747,
254780,
252085,
14551,
91240,
177221,
446068,
127471,
367392,
266438,
358735,
382094,
184856,
107656,
100056,
52554,
251662,
15912,
347860,
180247,
119342,
231012,
150131,
187535,
37567,
45331,
55436,
389226,
45732,
145486,
223535,
430600,
304609,
328288,
207123,
348681,
311224,
58746,
87833,
162691,
92221,
134136,
294955,
477106,
266149,
18702,
488014,
193494,
285428,
465813,
362566,
40944,
336871,
204991,
273770,
119950,
30978,
205443,
186652,
400448,
248583,
44362,
372125,
205397,
163656,
272191,
156007,
92555,
168723,
258376,
66483,
381839,
32001,
101209,
45439,
260697,
356037,
365326,
32411,
14887,
406041,
104646,
120093,
339569,
484486,
46220,
360065,
159491,
339120,
360786,
357503,
396134,
430800,
456851,
245334,
111575,
279628,
235566,
139563,
7741,
199500,
14042,
462579,
423901,
187840,
296965,
39751,
126346,
49932,
482723,
107041,
474495,
355882,
256009,
476909,
120582,
453719,
168358,
310912,
75831,
265067,
131585,
481453,
282681,
303945,
103017,
429617,
73188,
419418,
349333,
237615,
81325,
262040,
167131,
440712,
225818,
16557,
120375,
474638,
473041,
199865,
117240,
93991,
408887,
198711,
219520,
326171,
77737,
207239,
340006,
240433,
219787,
15839,
292737,
206274,
133049,
226553,
301824,
472666,
170520,
365084,
473552,
24114,
1381,
143197,
193635,
22256,
297005,
106495,
327960,
478933,
48516,
49431,
153911,
202930,
110841,
402534,
249192,
348037,
434536,
39286,
419,
63102,
130561,
83485,
164673,
378726,
67603,
86997,
210695,
297239,
179524,
1922,
271979,
321199,
128348,
396508,
440657,
186686,
269381,
476234,
285793,
271517,
263827,
303654,
192578,
26312,
339998,
178431,
319001,
109232,
322307,
2081,
377418,
196377,
56879,
358599,
186366,
103821,
236921,
253284,
62509,
129887,
57350,
480965,
330667,
226319,
338640,
47087,
148950,
429277,
379841,
459107,
254592,
159107,
85655,
76852,
144005,
265171,
423271,
413515,
432571,
46298,
158527,
416266,
167253,
351724,
358892,
93611,
47041,
182151,
436344,
37123,
88038,
97816,
50431,
402174,
67337,
369139,
15076,
29664,
254456,
373864,
323927,
241547,
20838,
286201,
446468,
135873,
319846,
206388,
204087,
30111,
70620,
84257,
169430,
471468,
387516,
120263,
472188,
371572,
165157,
386250,
105778,
17376,
150928,
68370,
172192,
301813,
451062,
295429,
239807,
330328,
213475,
253592,
88973,
181862,
61938,
335009,
227787,
417957,
251510,
228690,
94374,
64941,
116129,
450864,
